43118.25,(MARFA, TEXAS,2012)
51681.0,(MARION, IOWA,2012)
35651.0,(MARION, OHIO,2012)
56434.28,(MAUMEE, OHIO,2012)
69418.14,(MEDINA, OHIO,2012)
62378.33,(MENTOR, OHIO,2012)
50065.5,(MIAMI, TEXAS,2012)
59342.0,(MIDWAY, UTAH,2012)
32239.5,(MONGMONG, NA,2012)
75213.0,(MONROE, OHIO,2012)
61907.27,(MURRAY, UTAH,2012)
56701.0,(N/A, FLORIDA,2012)
43914.0,(NAMPA, IDAHO,2012)
180870.0,(NASHUA, OHIO,2012)
72134.0,(NEVADA, IOWA,2012)
37149.0,(NEWARK, OHIO,2012)
60257.69,(NY, NEW YORK,2012)
56321.25,(OLNEY, TEXAS,2012)
64126.0,(OMAHA, TEXAS,2012)
65051.18,(OREGON, OHIO,2012)
100942.0,(ORIENT, OHIO,2012)
46296.6,(ORONO, MAINE,2012)
73133.0,(ORWELL, OHIO,2012)
42252.2,(OXFORD, OHIO,2012)
47994.0,(PAMPA, TEXAS,2012)
180086.0,(PARIS, TEXAS,2012)
30160.0,(PARMA, IDAHO,2012)
56535.31,(PECOS, TEXAS,2012)
50260.75,(PHARR, TEXAS,2012)
67880.07,(PLANO, TEXAS,2012)
33643.75,(POWELL, OHIO,2012)
66955.0,(QUINCY, OHIO,2012)
59719.35,(RENO, NEVADA,2012)
52582.0,(RHOME, TEXAS,2012)
72134.0,(RICHMOND, NA,2012)
45739.0,(RIGBY, IDAHO,2012)
66726.5,(RUTH, NEVADA,2012)
58302.0,(SANTO, TEXAS,2012)
67091.0,(SEALY, TEXAS,2012)
64251.33,(SELMA, TEXAS,2012)
61028.84,(SIDNEY, OHIO,2012)
35708.8,(SINAJANA, NA,2012)
64813.0,(SLATER, IOWA,2012)
49839.15,(TAMUNING, NA,2012)
78970.67,(TEXAS, TEXAS,2012)
29120.0,(THAYER, IOWA,2012)
71524.0,(TIFFIN, OHIO,2012)
57284.67,(TOLEDO, OHIO,2012)
54583.32,(TYLER, TEXAS,2012)
34070.0,(URBANA, OHIO,2012)
56763.0,(VENUS, TEXAS,2012)
28313.75,(VERNAL, UTAH,2012)
55647.2,(VIDOR, TEXAS,2012)
73465.5,(WARREN, OHIO,2012)
38896.0,(WAUKEE, IOWA,2012)
35150.0,(WODEN, TEXAS,2012)
87768.22,(WYLIE, TEXAS,2012)
44741.0,(300, ILLINOIS,2012)
67103.16,(ADA, MICHIGAN,2012)
59359.83,(ADA, OKLAHOMA,2012)
159973.0,(ADEL, GEORGIA,2012)
56315.5,(ALMA, GEORGIA,2012)
65298.75,(ALOHA, OREGON,2012)
23317.0,(ALTO, GEORGIA,2012)
45074.0,(AMHERST, OHIO,2012)
36774.0,(ARAB, ALABAMA,2012)
84781.0,(ARLINGTON, NA,2012)
59441.0,(ASHLAND, OHIO,2012)
48716.47,(ATHENS, TEXAS,2012)
47466.0,(AUBREY, TEXAS,2012)
76631.0,(AUBURN, MAINE,2012)
77896.0,(AUSTIN, IDAHO,2012)
68778.82,(AUSTIN, TEXAS,2012)
109038.5,(AVON, INDIANA,2012)
144255.35,(BANGOR, MAINE,2012)
39245.94,(BARRIGADA, NA,2012)
52083.0,(BATAVIA, IOWA,2012)
81777.0,(BATAVIA, OHIO,2012)
65946.3,(BEDFORD, OHIO,2012)
63856.0,(BELTON, TEXAS,2012)
23397.0,(BETHEL, MAINE,2012)
84344.0,(BISHOP, TEXAS,2012)
26956.0,(BLAINE, MAINE,2012)
125694.0,(BOAZ, ALABAMA,2012)
81300.9,(BOERNE, TEXAS,2012)
57470.33,(BONHAM, TEXAS,2012)
41600.0,(BOOKER, TEXAS,2012)
63695.0,(BOSTON, MAINE,2012)
96955.67,(BREWER, MAINE,2012)
128690.0,(BRONX, OREGON,2012)
56056.0,(BUCYRUS, OHIO,2012)
40476.0,(BURLEY, IDAHO,2012)
35600.0,(BURNET, TEXAS,2012)
31760.0,(BURTON, TEXAS,2012)
157290.0,(CALAIS, MAINE,2012)
101732.0,(CAMDEN, MAINE,2012)
55847.67,(CANBY, OREGON,2012)
50536.08,(CANYON, TEXAS,2012)
49358.0,(CELINA, TEXAS,2012)
40733.0,(CENTER, TEXAS,2012)
50850.75,(CHARDON, OHIO,2012)
49067.0,(CLARION, IOWA,2012)
144984.2,(CLINTON, IOWA,2012)
48880.0,(CLYO, GEORGIA,2012)
35276.0,(CODY, WYOMING,2012)
43825.5,(COLBY, KANSAS,2012)
60944.0,(CONCORD, OHIO,2012)
65361.77,(CONROE, TEXAS,2012)
106787.0,(CORYDON, IOWA,2012)
49493.5,(CRAIG, ALASKA,2012)
44830.0,(CRESTON, IOWA,2012)
41696.5,(CROSBY, TEXAS,2012)
63525.41,(DALLAS, TEXAS,2012)
46858.57,(DAYTON, TEXAS,2012)
51988.25,(DECORAH, IOWA,2012)
43492.0,(DENISON, IOWA,2012)
54330.72,(DENTON, TEXAS,2012)
70640.09,(DESOTO, TEXAS,2012)
41621.0,(DIBOLL, TEXAS,2012)
76856.0,(DILLEY, TEXAS,2012)
58391.78,(DUBUQUE, IOWA,2012)
63523.0,(DYER, INDIANA,2012)
74797.0,(ELOY, ARIZONA,2012)
33883.0,(EPES, ALABAMA,2012)
60842.08,(EULESS, TEXAS,2012)
35256.0,(FAY, OKLAHOMA,2012)
59665.5,(FINDLAY, OHIO,2012)
69818.33,(FORNEY, TEXAS,2012)
65125.0,(FORSAN, TEXAS,2012)
87238.36,(FREMONT, OHIO,2012)
56014.12,(FRESNO, TEXAS,2012)
39021.0,(FRIONA, TEXAS,2012)
60451.73,(FRISCO, TEXAS,2012)
59932.81,(GAHANNA, OHIO,2012)
47608.0,(GAMBIER, OHIO,2012)
71228.5,(GARY, INDIANA,2012)
120896.67,(GILMER, TEXAS,2012)
74554.0,(GORHAM, MAINE,2012)
66664.0,(GRAHAM, TEXAS,2012)
51833.0,(GRANGER, IOWA,2012)
47350.0,(GRAY, GEORGIA,2012)
53034.25,(GROVES, TEXAS,2012)
69936.0,(HAIKU, HAWAII,2012)
36805.5,(HAMPTON, IOWA,2012)
42390.0,(HARRIS, TEXAS,2012)
27580.0,(HARTLEY, IOWA,2012)
60611.0,(HAYDEN, IDAHO,2012)
59405.0,(HEWITT, TEXAS,2012)
53305.78,(HOLLAND, OHIO,2012)
118518.0,(HOPE, INDIANA,2012)
38688.0,(HOXIE, KANSAS,2012)
37523.0,(HULL, GEORGIA,2012)
78231.63,(HUMBLE, TEXAS,2012)
134659.0,(INGRAM, TEXAS,2012)
36470.0,(IRONTON, OHIO,2012)
64314.98,(IRVING, TEXAS,2012)
81796.0,(JACKSON, OHIO,2012)
63113.0,(JASPER, TEXAS,2012)
56243.0,(JEWETT, TEXAS,2012)
59896.04,(KELLER, TEXAS,2012)
29047.0,(KENAI, ALASKA,2012)
57013.0,(KENEDY, TEXAS,2012)
52270.5,(KIHEI, HAWAII,2012)
38013.4,(KINGSHILL, NA,2012)
56867.0,(KNOX, INDIANA,2012)
62171.0,(KOLOA, HAWAII,2012)
49670.0,(KUNIA, HAWAII,2012)
43642.0,(LAKIN, KANSAS,2012)
38251.0,(LAMESA, TEXAS,2012)
53188.39,(LAREDO, TEXAS,2012)
49933.67,(LE MARS, IOWA,2012)
47882.0,(LEBANON, OHIO,2012)
38750.0,(LEMING, TEXAS,2012)
62025.5,(LIC, NEW YORK,2012)
50004.0,(LIHUE, HAWAII,2012)
35869.5,(LINDEN, TEXAS,2012)
35526.27,(LOLITA, TEXAS,2012)
63703.67,(LUFKIN, TEXAS,2012)
83242.0,(LULING, TEXAS,2012)
49026.0,(LUSK, WYOMING,2012)
67365.33,(LUTZ, FLORIDA,2012)
68515.0,(MABANK, TEXAS,2012)
66934.0,(MANVEL, TEXAS,2012)
57782.0,(MARENGO, OHIO,2012)
61256.0,(MARLIN, TEXAS,2012)
56789.0,(MEMPHIS, OHIO,2012)
69524.32,(MESA, ARIZONA,2012)
74542.5,(MIDAS, NEVADA,2012)
69113.12,(MIDVALE, UTAH,2012)
59729.95,(MILFORD, OHIO,2012)
39000.0,(MILFORD, UTAH,2012)
56825.67,(MINSTER, OHIO,2012)
54527.5,(MIO, MICHIGAN,2012)
69940.0,(MORAINE, OHIO,2012)
46105.42,(MOSCOW, IDAHO,2012)
71884.33,(MT. AYR, IOWA,2012)
98530.0,(MULLAN, IDAHO,2012)
69659.2,(MURPHY, TEXAS,2012)
55850.0,(N/A, NEW YORK,2012)
60070.0,(NA, TENNESSEE,2012)
33259.2,(NEWTON, TEXAS,2012)
123604.0,(NORWALK, OHIO,2012)
80766.0,(OAKWOOD, OHIO,2012)
45855.8,(OBERLIN, OHIO,2012)
60372.85,(ODESSA, TEXAS,2012)
32385.0,(ODON, INDIANA,2012)
34828.14,(OKC, OKLAHOMA,2012)
37898.0,(OMAHA, NEVADA,2012)
40789.0,(ONAGA, KANSAS,2012)
92169.75,(ORANGE, TEXAS,2012)
46367.75,(ORD, NEBRASKA,2012)
94522.0,(OTTUMWA, IOWA,2012)
20716.0,(OXFORD, MAINE,2012)
33570.0,(PAGE, ARIZONA,2012)
36495.0,(PAOLA, KANSAS,2012)
67716.2,(PERU, INDIANA,2012)
46550.0,(PIMA, ARIZONA,2012)
19386.0,(POLAND, MAINE,2012)
107390.0,(POMEROY, OHIO,2012)
22547.0,(PORTER, MAINE,2012)
41079.5,(PORTER, TEXAS,2012)
43305.0,(PRATT, KANSAS,2012)
76010.0,(RAVENNA, OHIO,2012)
57399.29,(RAYMOND, OHIO,2012)
73056.67,(RIESEL, TEXAS,2012)
45677.0,(ROLLA, KANSAS,2012)
61170.2,(ROME, GEORGIA,2012)
70890.14,(RYE, NEW YORK,2012)
74947.59,(SALEM, OREGON,2012)
57829.12,(SEGUIN, TEXAS,2012)
54243.67,(SITKA, ALASKA,2012)
109428.0,(SLATON, TEXAS,2012)
30784.0,(SMITH, NEVADA,2012)
38988.6,(SNYDER, TEXAS,2012)
51230.0,(SPENCER, IOWA,2012)
65094.29,(SPRING, TEXAS,2012)
74110.0,(ST THOMAS, NA,2012)
55018.2,(ST. CROIX, NA,2012)
51199.0,(SUNBURY, OHIO,2012)
91360.33,(SWEENY, TEXAS,2012)
41443.5,(TAHOKA, TEXAS,2012)
71567.45,(TAYLOR, TEXAS,2012)
64834.74,(TEMPLE, TEXAS,2012)
69742.0,(TORONTO, OHIO,2012)
50549.39,(TROY, ALABAMA,2012)
37170.0,(TUBA, ARIZONA,2012)
151382.0,(UVALDE, TEXAS,2012)
37876.5,(VAIL, ARIZONA,2012)
89987.67,(VALMY, NEVADA,2012)
69666.33,(VERDI, NEVADA,2012)
81211.2,(VERNON, TEXAS,2012)
23275.0,(VICTOR, IDAHO,2012)
66414.0,(VINTON, TEXAS,2012)
66840.08,(WALLER, TEXAS,2012)
96390.5,(WAVERLY, IOWA,2012)
81218.75,(WILLIS, TEXAS,2012)
44349.6,(WINNIE, TEXAS,2012)
76544.0,(WOBURN, TEXAS,2012)
50277.35,(WOOSTER, OHIO,2012)
81299.26,(YUMA, ARIZONA,2012)
50960.0,(33178, FLORIDA,2012)
56804.5,(ABILENE, TEXAS,2012)
69675.64,(ADDISON, TEXAS,2012)
69202.0,(AGGREKO, TEXAS,2012)
65936.0,(AILEY, GEORGIA,2012)
64833.33,(ALBANY, OREGON,2012)
44032.0,(ALLIANCE, OHIO,2012)
102096.62,(ALMA, MICHIGAN,2012)
76232.0,(ALPHARETTA, NA,2012)
24980.0,(ALVA, OKLAHOMA,2012)
47827.4,(ANAHUAC, TEXAS,2012)
147357.25,(ANNA, ILLINOIS,2012)
49442.0,(ANTONIO, TEXAS,2012)
52874.0,(ARCHBOLD, OHIO,2012)
119704.0,(ASHVILLE, OHIO,2012)
63898.0,(ATLANTA, IDAHO,2012)
65520.0,(ATLANTA, TEXAS,2012)
50949.5,(ATLANTIC, IOWA,2012)
53593.0,(AUGUSTA, MAINE,2012)
45741.0,(AVON, COLORADO,2012)
43525.5,(BACLIFF, TEXAS,2012)
113193.33,(BANDERA, TEXAS,2012)
68341.67,(BARRE, VERMONT,2012)
33592.0,(BARROW, ALASKA,2012)
57518.4,(BASTROP, TEXAS,2012)
73215.7,(BAYTOWN, TEXAS,2012)
58934.34,(BEAR, DELAWARE,2012)
67547.0,(BEASLEY, TEXAS,2012)
60564.78,(BEDFORD, TEXAS,2012)
53643.0,(BELFAST, MAINE,2012)
63752.0,(BELOIT, KANSAS,2012)
34382.0,(BERNE, INDIANA,2012)
57590.8,(BETHEL, ALASKA,2012)
61003.73,(BLUE ASH, OHIO,2012)
40924.17,(BLUFFTON, OHIO,2012)
69132.17,(BOARDMAN, OHIO,2012)
63211.0,(BORING, OREGON,2012)
67472.7,(BRENHAM, TEXAS,2012)
55335.36,(BROOKLYN, OHIO,2012)
17826.0,(BUFFALO, TEXAS,2012)
101989.0,(BUTTE, MONTANA,2012)
71115.0,(CA, CALIFORNIA,2012)
46867.0,(CAIRO, GEORGIA,2012)
72165.0,(CAMERON, TEXAS,2012)
42069.43,(CANFIELD, OHIO,2012)
122179.0,(CARIBOU, MAINE,2012)
83648.57,(CARLIN, NEVADA,2012)
65956.5,(CARO, MICHIGAN,2012)
53383.5,(CARSON, NEVADA,2012)
47525.67,(CARY, ILLINOIS,2012)
205100.0,(CHARITON, IOWA,2012)
16702.0,(CLAY, NEW YORK,2012)
109013.0,(CLIO, MICHIGAN,2012)
55811.55,(COCOA, FLORIDA,2012)
62992.72,(COLUMBUS, OHIO,2012)
99881.0,(CONNEAUT, OHIO,2012)
41517.0,(COOK, ILLINOIS,2012)
66720.83,(COPPELL, TEXAS,2012)
51960.0,(COTULLA, TEXAS,2012)
74512.0,(CRESSON, TEXAS,2012)
66934.0,(CROWELL, TEXAS,2012)
91333.0,(CUBA, MISSOURI,2012)
76800.0,(CUSHING, TEXAS,2012)
54496.0,(CUYAHOGA, OHIO,2012)
66957.96,(CYPRESS, TEXAS,2012)
38251.0,(DALHART, TEXAS,2012)
52807.0,(DANIA, FLORIDA,2012)
55563.33,(DAVIE, FLORIDA,2012)
44730.0,(DEFIANCE, OHIO,2012)
106911.75,(DEL RIO, TEXAS,2012)
69965.21,(DELAWARE, OHIO,2012)
51999.75,(DENISON, TEXAS,2012)
54496.0,(DETROIT, TEXAS,2012)
150405.0,(DEWEY, ARIZONA,2012)
31158.0,(DIMMITT, TEXAS,2012)
40123.0,(DONALD, OREGON,2012)
57901.63,(DORAL, FLORIDA,2012)
58053.0,(DOYLESTOWN, NA,2012)
74630.0,(DUNCOMBE, IOWA,2012)
47278.0,(DUNDEE, OREGON,2012)
102544.0,(DUPO, ILLINOIS,2012)
50169.0,(EDEN, NEW YORK,2012)
55479.26,(EL PASO, TEXAS,2012)
64791.0,(ELKHART, TEXAS,2012)
64459.0,(ELMA, NEW YORK,2012)
61484.57,(ENID, OKLAHOMA,2012)
39950.0,(ERIE, COLORADO,2012)
45531.0,(ERIE, NEW YORK,2012)
47503.21,(EUGENE, OREGON,2012)
67995.0,(EVADALE, TEXAS,2012)
43000.67,(EVANS, GEORGIA,2012)
57158.5,(EVENDALE, OHIO,2012)
60881.0,(FAIRBORN, OHIO,2012)
64805.18,(FAIRLAWN, OHIO,2012)
104936.33,(FALLON, NEVADA,2012)
26312.0,(FAYETTE, MAINE,2012)
62171.0,(FOLEY, ALABAMA,2012)
78570.0,(FOLSOM, OREGON,2012)
51896.0,(FOSTORIA, OHIO,2012)
80105.5,(FRANKLIN, OHIO,2012)
81078.0,(FREEWAY, TEXAS,2012)
52458.0,(GAHANNA, TEXAS,2012)
90927.0,(GALLOWAY, OHIO,2012)
49681.75,(GARLAND, TEXAS,2012)
24523.0,(GASTON, OREGON,2012)
38688.0,(GIRARD, KANSAS,2012)
56160.0,(GLENWOOD, IOWA,2012)
36333.0,(GLOBE, ARIZONA,2012)
54080.0,(GOODING, IDAHO,2012)
117312.0,(GREGORY, TEXAS,2012)
49495.0,(GRINNELL, IOWA,2012)
42868.0,(HAINES, ALASKA,2012)
63229.0,(HAMILTON, OHIO,2012)
80850.0,(HANNIBAL, OHIO,2012)
95430.0,(HARBOR, OREGON,2012)
58191.33,(HARRISON, OHIO,2012)
65062.0,(HART, MICHIGAN,2012)
37330.75,(HARTLEY, TEXAS,2012)
45676.5,(HASKELL, TEXAS,2012)
81812.0,(HAVRE, MONTANA,2012)
61214.0,(HERRIMAN, UTAH,2012)
63953.0,(HIAWATHA, IOWA,2012)
46959.33,(HIDALGO, TEXAS,2012)
90459.0,(HIGHLAND, UTAH,2012)
65190.94,(HILLIARD, OHIO,2012)
19995.67,(HOCKLEY, TEXAS,2012)
82139.0,(HOLT, MICHIGAN,2012)
42837.5,(HOLTON, KANSAS,2012)
57387.0,(HOPE, ARKANSAS,2012)
110822.0,(HOULTON, MAINE,2012)
69057.16,(HOUSTON, TEXAS,2012)
51558.6,(HUGO, OKLAHOMA,2012)
166400.0,(HUMBOLDT, IOWA,2012)
57179.0,(IS, NEW JERSEY,2012)
54516.25,(JESUP, GEORGIA,2012)
65057.44,(JOHNSTON, IOWA,2012)
60086.09,(JUNEAU, ALASKA,2012)
51230.25,(KAILUA, HAWAII,2012)
42286.0,(KANSAS, KANSAS,2012)
46634.0,(KEKAHA, HAWAII,2012)
78603.0,(KELLOGG, IDAHO,2012)
66788.0,(KETCHUM, IDAHO,2012)
42037.0,(KILGORE, TEXAS,2012)
68190.23,(KILLEEN, TEXAS,2012)
51215.5,(KIRTLAND, OHIO,2012)
42867.0,(KISMET, KANSAS,2012)
59634.0,(KITTERY, MAINE,2012)
39114.0,(KODIAK, ALASKA,2012)
48547.0,(KOUNTZE, TEXAS,2012)
40890.0,(LA JOYA, TEXAS,2012)
65936.0,(LAKE, ILLINOIS,2012)
19100.0,(LAKEWAY, TEXAS,2012)
89044.67,(LAKEWOOD, OHIO,2012)
43534.0,(LANTANA, TEXAS,2012)
97032.0,(LAPEL, INDIANA,2012)
51761.17,(LARGO, FLORIDA,2012)
75213.0,(LEANDER, TEXAS,2012)
63090.89,(LEEDS, ALABAMA,2012)
56123.61,(LENEXA, KANSAS,2012)
76523.0,(LEXENA, KANSAS,2012)
55339.5,(LIBERTY, TEXAS,2012)
50668.0,(LINCOLN, MAINE,2012)
50086.0,(LISLE, GEORGIA,2012)
54934.46,(LOVELAND, OHIO,2012)
63918.0,(LOWELLL, MAINE,2012)
47987.05,(LUBBOCK, TEXAS,2012)
60569.25,(LYONS, GEORGIA,2012)
35090.0,(MACHIAS, MAINE,2012)
72707.04,(MACON, GEORGIA,2012)
55088.5,(MADISON, MAINE,2012)
58656.0,(MANOR, GEORGIA,2012)
82750.17,(MARIETTA, OHIO,2012)
78707.0,(MARRIETA, OHIO,2012)
49004.0,(MAYER, ARIZONA,2012)
60919.47,(MAYFIELD, OHIO,2012)
68523.05,(MCALLEN, TEXAS,2012)
196643.0,(MENA, ARKANSAS,2012)
49795.0,(MERLIN, OREGON,2012)
60907.13,(MIAMI, FLORIDA,2012)
60943.67,(MIAMI, GEORGIA,2012)
62813.84,(MIDLAND, TEXAS,2012)
29605.33,(MILLSAP, TEXAS,2012)
56715.15,(MINDEN, NEVADA,2012)
55505.53,(MISSION, TEXAS,2012)
40133.5,(MONON, INDIANA,2012)
57907.0,(MORRILL, MAINE,2012)
82306.0,(NAPOLEON, OHIO,2012)
25397.0,(NEBO, ILLINOIS,2012)
57595.0,(NEVADA, NEVADA,2012)
118341.5,(NEWPORT, MAINE,2012)
59114.0,(NEWTON, KANSAS,2012)
74381.0,(NJ, NEW JERSEY,2012)
61958.68,(NOVI, MICHIGAN,2012)
37773.0,(NOVI, NEW YORK,2012)
55256.37,(OCALA, FLORIDA,2012)
68769.22,(OCOEE, FLORIDA,2012)
65307.13,(OLATHE, KANSAS,2012)
58573.0,(OLYMPIA, TEXAS,2012)
19947.0,(OREGONIA, OHIO,2012)
57261.12,(ORRVILLE, OHIO,2012)
213470.0,(OTTAWA, KANSAS,2012)
63731.0,(OVID, MICHIGAN,2012)
117366.64,(OZARK, ALABAMA,2012)
83491.0,(PALMER, ALASKA,2012)
103834.0,(PANA, ILLINOIS,2012)
79976.0,(PAULDING, OHIO,2012)
55744.0,(PERCIVAL, IOWA,2012)
51365.5,(PERRY, FLORIDA,2012)
47403.0,(PERU, ILLINOIS,2012)
49546.0,(PHOENIX, TEXAS,2012)
32853.83,(PINON, ARIZONA,2012)
49358.0,(PLANO, GEORGIA,2012)
135574.0,(PORTLAND, OHIO,2012)
42723.0,(PREMONT, TEXAS,2012)
58392.0,(REXBURG, IDAHO,2012)
66237.5,(RIVERTON, UTAH,2012)
52718.78,(ROANOKE, TEXAS,2012)
64480.0,(ROCA, NEBRASKA,2012)
104187.0,(ROME, NEW YORK,2012)
47892.0,(RONAN, MONTANA,2012)
45880.0,(ROWLETT, TEXAS,2012)
121971.0,(RUMFORD, MAINE,2012)
39000.0,(RUTH, MICHIGAN,2012)
166400.0,(SAC CITY, IOWA,2012)
154741.5,(SAGINAW, TEXAS,2012)
10504.0,(SAIPAN, HAWAII,2012)
97988.8,(SALEM, INDIANA,2012)
50107.54,(SALINA, KANSAS,2012)
67392.0,(SANDSTON, OHIO,2012)
81536.0,(SANDUSKY, OHIO,2012)
26070.0,(SELLS, ARIZONA,2012)
71730.9,(SELMA, ALABAMA,2012)
39104.0,(SENECA, KANSAS,2012)
99674.0,(SEYMOUR, TEXAS,2012)
71309.85,(SHERMAN, TEXAS,2012)
